epoch;loss;val_loss
0;702.4456176757812;708.5203170776367
0;702.5564422607422;709.2354888916016
0;702.7088241577148;709.06982421875
0;703.5606079101562;709.1446151733398
0;704.0765991210938;708.7082138061523
0;702.6802978515625;709.2611770629883
0;702.3090438842773;708.7262420654297
0;702.6897506713867;708.4328765869141
0;702.2970352172852;708.5339736938477
0;704.5992126464844;709.1667022705078
0;701.2732162475586;707.9924392700195
0;701.1950454711914;708.8027114868164
0;703.3427658081055;708.9439010620117
0;702.7537994384766;708.421989440918
0;703.6981430053711;708.6299591064453
0;702.7398300170898;708.6017227172852
0;701.6686019897461;707.5801544189453
0;702.5511856079102;708.7098770141602
0;701.0082015991211;706.6781539916992
0;701.907844543457;707.9894409179688
0;703.3545684814453;707.8286666870117
0;701.6128082275391;707.4690246582031
0;700.7975082397461;707.998649597168
0;701.7860260009766;707.0673675537109
0;701.9274597167969;707.3682098388672
0;701.9626159667969;707.9366455078125
0;701.8325653076172;707.9872589111328
0;700.9880142211914;706.930534362793
0;702.6494445800781;707.6141738891602
0;702.6073455810547;707.5834350585938
0;701.9305267333984;708.1051025390625
0;701.4076843261719;706.6819458007812
0;702.5004119873047;707.9382781982422
0;701.2540893554688;707.3081893920898
0;702.2918853759766;707.3140563964844
0;701.6337203979492;707.0883941650391
0;701.0130844116211;705.9352569580078
0;703.5583953857422;707.7292709350586
0;701.4866790771484;706.1183013916016
0;700.2014846801758;707.0839462280273
0;703.010612487793;708.3981475830078
0;703.7998199462891;708.2325744628906
0;701.1612701416016;706.0017852783203
0;703.2069473266602;708.0977401733398
0;701.2924346923828;709.1006088256836
0;702.9088134765625;708.3997344970703
0;702.8495559692383;708.1308135986328
0;700.9837188720703;707.4637298583984
0;701.2852478027344;707.7247848510742
0;701.1193161010742;708.0741271972656
0;702.6031875610352;707.7180938720703
0;701.774772644043;708.045783996582
0;705.4619369506836;709.5386123657227
0;702.1007308959961;708.7470016479492
0;703.597526550293;708.561637878418
0;701.6286544799805;708.3616714477539
0;701.9169311523438;707.5135803222656
0;702.3952560424805;707.2208251953125
0;701.2715148925781;708.3069229125977
0;702.5481567382812;708.6218872070312
0;702.5431365966797;708.6606979370117
0;702.8764190673828;708.5798873901367
0;701.4497451782227;708.430419921875
0;703.9441146850586;707.8023071289062
0;701.2281646728516;707.9837799072266
0;703.6101303100586;709.2783050537109
0;702.6735458374023;708.8286209106445
0;702.5957336425781;707.7869338989258
0;702.1954345703125;707.836067199707
0;701.8923492431641;707.1567840576172
0;701.89892578125;707.1381607055664
0;702.2482528686523;707.9843521118164
0;702.3384323120117;708.032829284668
0;701.2617263793945;707.5609817504883
0;701.509407043457;707.1397171020508
0;701.8732604980469;706.7039489746094
0;701.462043762207;708.4643325805664
0;701.5470962524414;706.8808441162109
0;702.1678771972656;707.7897644042969
0;701.9192504882812;707.5089797973633
0;701.7803039550781;707.3858032226562
0;704.4944915771484;708.7832641601562
0;702.6677322387695;708.5603103637695
0;703.345344543457;709.2767715454102
0;703.5515823364258;708.9907531738281
0;700.3006973266602;707.8503112792969
0;702.77685546875;709.1505966186523
0;702.0592575073242;707.2853851318359
0;700.1459350585938;706.3840713500977
0;702.8938903808594;707.6450500488281
0;700.4611129760742;708.3528366088867
0;703.9068145751953;709.0213317871094
0;702.2977676391602;708.1461181640625
0;702.7092208862305;708.6476974487305
0;703.2626953125;708.6722106933594
0;703.8470764160156;708.6183853149414
0;703.2158432006836;707.7954177856445
0;701.8163146972656;707.4921035766602
0;700.454231262207;707.8640975952148
0;701.5024185180664;707.3506546020508
0;699.5681228637695;705.1141052246094
0;700.1012344360352;705.0536651611328
0;700.7670364379883;705.5800628662109
0;702.4031829833984;707.167350769043
0;703.1601638793945;706.9431228637695
0;700.6762390136719;705.6635360717773
0;700.9233169555664;707.2795867919922
0;703.537727355957;707.7179336547852
0;704.2296829223633;708.950065612793
0;701.2610778808594;707.5741806030273
0;700.8950424194336;708.8041763305664
0;701.3993453979492;708.0192031860352
0;704.1808166503906;708.6200714111328
0;703.3950958251953;708.808219909668
0;702.0934982299805;707.0002059936523
0;702.3303451538086;707.8166427612305
0;702.5923233032227;708.0442276000977
0;701.515251159668;707.8782119750977
0;703.1149520874023;708.49365234375
0;701.7958602905273;708.8667678833008
0;701.7854385375977;708.5320281982422
0;704.1392135620117;708.832893371582
0;701.787109375;707.708984375
0;701.4740829467773;707.6446075439453
0;701.7398452758789;707.8531188964844
0;702.0568161010742;707.4743347167969
0;702.1952819824219;707.1062164306641
0;703.9314346313477;707.8627777099609
0;701.9148101806641;707.7449264526367
0;702.0024490356445;708.1161956787109
0;702.0735397338867;708.5557861328125
0;701.4475402832031;709.0395431518555
0;702.6855621337891;707.7901916503906
0;703.6826782226562;707.8838272094727
0;700.942138671875;706.7131576538086
0;703.0584716796875;708.2376022338867
0;703.9780883789062;708.6492691040039
0;702.3276138305664;708.4045639038086
0;701.3631439208984;707.2432250976562
0;702.8325042724609;708.5456466674805
0;700.985595703125;707.2728805541992
0;702.2092666625977;707.5810623168945
0;700.9280014038086;706.8899002075195
0;702.7990570068359;708.4004440307617
0;702.4023666381836;708.1049118041992
0;702.9647750854492;708.4090957641602
0;700.4378814697266;706.2410659790039
0;702.0521850585938;707.6715240478516
0;701.8320159912109;707.5396347045898
0;702.5672073364258;706.5923233032227
0;702.6551132202148;708.3110580444336
0;701.4880752563477;707.2016677856445
0;702.5167083740234;707.9048767089844
0;703.9173126220703;708.2929229736328
0;700.9458618164062;708.0965728759766
0;704.3109893798828;709.2501220703125
0;702.237419128418;708.2679443359375
0;702.4611968994141;707.5177307128906
0;702.0552520751953;706.7145233154297
0;703.7608337402344;707.7875061035156
0;701.1228179931641;706.8765563964844
0;702.3645324707031;706.9451599121094
0;701.6633834838867;706.6927108764648
0;701.5835189819336;707.0244598388672
0;701.6427230834961;707.7489242553711
0;702.7697830200195;707.8542861938477
0;702.7519073486328;707.4814987182617
0;700.6234283447266;707.1532974243164
0;701.2852554321289;708.3857345581055
0;701.4631576538086;708.0498809814453
0;704.5503768920898;708.4193725585938
0;702.1376113891602;707.0229263305664
0;703.7365264892578;708.2292022705078
0;702.7629318237305;707.7111663818359
0;703.7040786743164;707.7379913330078
0;702.5369110107422;707.4163208007812
0;703.5485153198242;707.9712829589844
0;701.5824890136719;707.5201416015625
0;703.4095077514648;708.5720825195312
0;703.8469772338867;708.6167602539062
0;702.8231735229492;709.03759765625
0;701.7962341308594;708.3440628051758
0;774.103889465332;1607.9534759521484
0;755.8029708862305;714.2131118774414
0;710.9611587524414;713.9119186401367
0;706.2963943481445;712.2251052856445
0;703.0893020629883;710.6779708862305
0;703.8317184448242;709.1927108764648
0;703.0845794677734;709.9914093017578
0;703.2421035766602;711.6177673339844
0;703.2478103637695;712.5316543579102
0;701.0467224121094;712.3666839599609
0;701.4720077514648;711.6964340209961
0;702.8726959228516;712.7220458984375
0;699.9732437133789;711.8701553344727
0;704.3970184326172;713.7722854614258
0;702.3521118164062;712.2278747558594
0;702.0971755981445;712.5914993286133
0;703.7670822143555;713.7104339599609
0;702.8474502563477;713.2368469238281
0;702.1278457641602;712.9001770019531
0;703.6317367553711;713.7026596069336
0;702.4208602905273;714.0196685791016
0;702.2555160522461;715.2038192749023
0;703.3164749145508;714.8339157104492
0;702.8853073120117;715.2345428466797
0;701.5303497314453;714.3841934204102
0;702.1554946899414;715.0011901855469
0;702.9790878295898;713.6892013549805
0;702.3522186279297;713.6208114624023
0;705.1666259765625;715.1071472167969
0;701.1211395263672;713.5663146972656
0;700.901496887207;713.4166488647461
0;700.1736526489258;714.5332717895508
0;702.4528579711914;713.3616180419922
0;701.4857635498047;713.1697998046875
0;704.4794845581055;713.7225723266602
0;702.7454528808594;712.4518585205078
0;703.0657348632812;713.4082717895508
0;703.4265594482422;713.9952697753906
0;702.0743713378906;714.3679504394531
0;701.6006164550781;714.6312026977539
0;701.2816314697266;714.7052001953125
0;702.3514175415039;713.8736190795898
0;702.8544235229492;713.8112106323242
0;703.5777206420898;714.5475997924805
0;701.487678527832;714.4135055541992
0;702.3469543457031;713.4453506469727
0;703.3439636230469;714.1708831787109
0;703.1895217895508;714.2300643920898
0;701.5846481323242;714.1387634277344
0;702.6609497070312;714.6549072265625
0;702.4364013671875;713.3498916625977
0;701.8129653930664;714.7908554077148
0;702.2374649047852;712.4449768066406
0;702.9318161010742;713.6894607543945
0;699.745491027832;714.2776031494141
0;702.1611022949219;713.2974395751953
0;703.2758178710938;713.6547546386719
0;702.2750625610352;714.1552124023438
0;702.5859756469727;714.5407257080078
0;702.6389923095703;714.6735076904297
0;702.7857666015625;713.8251953125
0;700.9390182495117;715.5737075805664
0;704.3462829589844;714.0002365112305
0;702.7138214111328;713.984375
0;703.4636611938477;713.5801391601562
0;700.035774230957;714.6706848144531
0;701.4723281860352;714.4995040893555
0;776.1415710449219;1728.1869201660156
0;748.6552352905273;717.0054244995117
0;713.6339569091797;713.3056411743164
0;706.369384765625;715.8388595581055
0;704.4334411621094;717.0455551147461
0;703.9784927368164;715.3005905151367
0;702.6741409301758;714.9845809936523
0;703.3966827392578;716.5975799560547
0;702.3761825561523;719.6169967651367
0;702.1285858154297;721.8650131225586
0;701.1864395141602;723.4616317749023
0;703.3171768188477;725.2433776855469
0;701.5091247558594;724.5928115844727
0;699.7806930541992;723.9998931884766
0;782.281379699707;1601.2907257080078
0;704.8437957763672;725.2329635620117
0;695.8147201538086;693.478401184082
0;695.642578125;735.6091613769531
0;690.1299667358398;693.7564086914062
0;685.8909301757812;722.2457504272461
0;686.5774612426758;797.6726837158203
0;674.7775955200195;670.26611328125
0;670.5897598266602;703.9257736206055
0;667.5510787963867;734.5861282348633
0;666.4816818237305;725.2550430297852
0;665.8793411254883;737.478401184082
0;661.2958755493164;700.6364288330078
0;665.8061599731445;740.9665069580078
0;663.0570220947266;673.9013824462891
0;658.1905746459961;663.5574111938477
0;662.1209335327148;704.641845703125
0;660.6225967407227;680.5354614257812
0;662.6911087036133;661.2409286499023
0;662.5873336791992;697.9721450805664
0;661.6021041870117;687.0310134887695
0;653.4104385375977;696.0546493530273
0;656.0949630737305;657.5400848388672
0;654.0382080078125;656.8723373413086
0;650.9474945068359;700.8304824829102
0;648.6383285522461;752.6440200805664
0;645.6663818359375;668.6101837158203
0;652.6245803833008;659.3003692626953
0;649.4907989501953;684.1836853027344
0;646.8137588500977;648.8605499267578
0;641.7530975341797;647.2872314453125
0;649.835205078125;668.3128280639648
0;646.0082244873047;664.1572723388672
0;639.4589157104492;695.140983581543
0;633.2772216796875;664.2892150878906
0;640.3284072875977;648.7722091674805
0;638.7978515625;648.3939819335938
0;641.2382354736328;640.9194259643555
0;639.3501510620117;655.5285491943359
0;638.0186386108398;648.1589050292969
0;638.1726989746094;658.412239074707
0;641.8249893188477;653.5751419067383
0;639.1577301025391;639.6833038330078
0;645.0705184936523;653.4067077636719
0;635.1340866088867;646.1881866455078
0;643.1421966552734;642.2500839233398
0;638.4264526367188;651.526008605957
0;635.0216293334961;632.8601837158203
0;635.6327209472656;632.5096893310547
0;643.6728973388672;641.0307540893555
0;639.1054763793945;642.1997680664062
0;634.8039321899414;635.2631378173828
0;638.3818130493164;646.2767715454102
0;633.5697402954102;639.2714004516602
0;632.5469360351562;629.6823883056641
0;628.6895523071289;628.1145248413086
0;635.3773040771484;642.5774078369141
0;634.5206527709961;638.7239151000977
0;637.1081924438477;649.8615798950195
0;629.2820053100586;635.2018661499023
0;636.1276931762695;637.5978012084961
0;635.0888366699219;633.6342315673828
0;626.6144180297852;627.4160003662109
0;636.5669174194336;635.591178894043
0;637.5784301757812;634.3958053588867
0;637.4087448120117;636.2824935913086
0;631.8077545166016;630.1289520263672
0;634.1589279174805;632.1708450317383
0;638.4260711669922;635.9859924316406
0;626.3536987304688;625.183479309082
0;623.1880187988281;620.6677627563477
0;619.1554260253906;617.3180541992188
0;632.3320541381836;629.4629516601562
0;629.5493850708008;628.0950622558594
0;627.9284210205078;629.1866226196289
0;627.9288787841797;628.3908157348633
0;627.285400390625;627.6895904541016
0;626.3334121704102;626.2820510864258
0;630.9673843383789;633.252197265625
0;634.5442047119141;632.9256286621094
0;631.1995544433594;628.0824813842773
0;630.2198944091797;631.6347503662109
0;633.0187759399414;633.96484375
0;629.3918991088867;628.6574935913086
0;631.7031555175781;629.3268737792969
0;627.0067977905273;623.7797393798828
0;622.3478240966797;619.857795715332
0;624.7826995849609;622.6224060058594
0;628.9054260253906;631.0396347045898
0;628.7294921875;626.0551376342773
0;624.8989410400391;624.8955917358398
0;626.884880065918;624.89404296875
0;630.4772415161133;633.6669006347656
0;628.4406356811523;625.8718338012695
0;624.6071701049805;629.6135025024414
0;629.6288833618164;633.0353546142578
0;628.2268295288086;631.7963943481445
0;620.5778121948242;618.5776977539062
0;627.6377334594727;633.8092346191406
0;629.4084930419922;627.3789367675781
0;625.653076171875;633.5061416625977
0;627.5701522827148;625.8795623779297
0;631.6921081542969;632.9453964233398
0;632.3305206298828;632.61865234375
0;625.0125427246094;650.0501937866211
0;637.3481369018555;911.670036315918
0;628.8157043457031;682.9571990966797
0;626.5553359985352;648.8993301391602
0;625.6733856201172;626.5588073730469
0;627.2122955322266;625.5801773071289
0;627.5399856567383;626.1991577148438
0;624.1809921264648;625.5003433227539
0;629.9141998291016;629.6564254760742
0;625.7727890014648;623.8783950805664
0;626.3256301879883;625.9706420898438
0;626.0156402587891;623.7722396850586
0;619.208740234375;617.0883865356445
0;627.1499633789062;623.0331344604492
0;620.4478988647461;617.9971466064453
0;624.4231948852539;622.3736724853516
0;629.3808898925781;626.4823226928711
0;621.8499145507812;620.2500915527344
0;629.0219497680664;626.1304473876953
0;620.9854049682617;619.098388671875
0;626.3614501953125;623.263671875
0;619.6992950439453;618.8529968261719
0;620.8024520874023;621.0168991088867
0;626.9534683227539;627.0502777099609
0;624.0723190307617;623.6172866821289
0;617.8324127197266;617.1888961791992
0;618.1382369995117;616.1661376953125
0;623.0774154663086;621.8196563720703
0;619.1475372314453;616.5335159301758
0;623.5289459228516;621.8299407958984
0;622.9990997314453;621.9191207885742
0;625.7683715820312;623.3122177124023
0;618.9748306274414;616.406364440918
0;623.9638900756836;622.4690399169922
0;622.2970962524414;619.2144012451172
0;618.2606811523438;618.7584991455078
0;621.1073913574219;617.4743728637695
0;624.9595794677734;622.4446487426758
0;621.178840637207;617.5712966918945
0;626.1958389282227;623.4804534912109
0;619.0584182739258;620.0992202758789
0;621.2195281982422;622.6273956298828
0;618.1638793945312;616.6118545532227
0;624.6849365234375;623.1845932006836
0;614.6865463256836;611.885986328125
0;618.081672668457;616.0117797851562
0;625.0327224731445;622.1783981323242
0;625.4798431396484;623.5715255737305
0;617.7656021118164;615.3727951049805
0;621.4496307373047;619.2205200195312
0;627.0481033325195;627.4162826538086
0;619.0594482421875;615.8491516113281
0;624.0462875366211;621.8411254882812
0;620.9387817382812;618.545051574707
0;623.89453125;621.645133972168
0;618.8618698120117;616.8583908081055
0;626.3415069580078;626.9306564331055
0;622.2354354858398;618.9314346313477
0;615.8603515625;615.847038269043
0;621.7714309692383;618.4125289916992
0;611.4532012939453;609.6951446533203
0;627.0573120117188;629.8450775146484
0;616.086669921875;616.5730743408203
0;621.7023468017578;621.7347946166992
0;643.4863433837891;642.1621627807617
0;627.1238174438477;635.4372940063477
0;619.2962951660156;616.0573501586914
0;624.3996200561523;621.3032531738281
0;620.6842422485352;618.2645111083984
0;619.0137252807617;615.8927612304688
0;610.3087310791016;622.4571990966797
0;619.2430038452148;629.6636734008789
0;619.0988006591797;630.5278244018555
0;622.3980484008789;624.9133453369141
0;615.4625473022461;613.5666122436523
0;618.0478363037109;616.3242797851562
0;615.1847915649414;612.2301483154297
0;618.9011306762695;615.8359756469727
0;616.8352279663086;614.0469512939453
0;627.3910522460938;624.2725372314453
0;615.7538146972656;616.4921340942383
0;612.9930419921875;610.8508682250977
0;620.1360549926758;618.290412902832
0;611.5581588745117;609.1218566894531
0;620.7731628417969;619.1117630004883
0;615.9060134887695;616.812385559082
0;618.169921875;615.1248474121094
0;614.8339385986328;612.7049026489258
0;619.5027542114258;618.0876617431641
0;617.8620758056641;616.4533004760742
0;620.9327011108398;621.2339935302734
0;616.9453887939453;624.8401107788086
0;624.4823608398438;626.7631759643555
0;618.9050369262695;617.6061630249023
0;615.6178207397461;612.460563659668
0;610.7400817871094;611.5322952270508
0;777.1213302612305;900.2325210571289
0;709.5941543579102;879.1054382324219
0;702.6186676025391;700.2733001708984
0;696.083740234375;691.8472061157227
0;693.9761276245117;738.8517532348633
0;689.0389633178711;968.1792678833008
0;689.2310180664062;734.0579376220703
0;680.0763702392578;672.2752914428711
0;676.6410751342773;680.8981857299805
0;669.2286224365234;723.1629333496094
0;666.0338363647461;672.4832992553711
0;669.4108276367188;735.6582565307617
0;669.3254013061523;683.8864898681641
0;662.4450836181641;662.1695785522461
0;660.4870376586914;679.055305480957
0;662.5044784545898;670.036262512207
0;667.2443542480469;671.7333755493164
0;663.4417495727539;664.4119186401367
0;656.6907119750977;654.5617065429688
0;654.5162200927734;653.7451705932617
0;656.8463821411133;656.1578369140625
0;659.0409622192383;657.9878692626953
0;662.9104461669922;659.1740341186523
0;659.8591461181641;666.4143524169922
0;659.5628204345703;748.9385147094727
0;657.9192276000977;662.3083114624023
0;658.0764236450195;657.5914001464844
0;648.4142379760742;663.6444854736328
0;647.4635772705078;651.8785858154297
0;645.8133010864258;646.9470443725586
0;645.8610687255859;641.8720321655273
0;646.196044921875;644.493278503418
0;639.7022552490234;643.0563888549805
0;645.5048828125;643.9721832275391
0;640.0261840820312;646.4942245483398
0;641.4627456665039;642.8552398681641
0;645.9011840820312;649.4758529663086
0;643.8075714111328;644.8203506469727
0;643.5784072875977;642.0332641601562
0;643.1631393432617;646.8760604858398
0;637.6511611938477;635.5928268432617
0;643.1337738037109;639.5700073242188
0;638.6095886230469;668.9199600219727
0;645.1643676757812;662.6999435424805
0;636.3247680664062;637.2098388671875
0;632.911865234375;639.6009674072266
0;633.7052917480469;636.558219909668
0;634.3142852783203;644.6212844848633
0;630.9266052246094;637.9465484619141
0;633.0706634521484;640.1262664794922
0;635.8253326416016;635.9770736694336
0;637.124641418457;635.3243103027344
0;632.6878890991211;632.4642791748047
0;630.7898025512695;632.1647186279297
0;630.9313049316406;641.5108032226562
0;632.4131088256836;630.2558212280273
0;635.2820816040039;636.3735198974609
0;637.1402206420898;637.7049102783203
0;630.6809921264648;628.6324157714844
0;638.1575622558594;634.7616729736328
0;632.5691680908203;631.7306442260742
0;633.7488021850586;633.0852661132812
0;634.1071014404297;637.728157043457
0;631.9444351196289;633.3427810668945
0;634.0006561279297;632.3133163452148
0;635.4308547973633;632.3050231933594
0;631.3804626464844;628.9378662109375
0;629.2442779541016;635.0525207519531
0;631.2908477783203;629.2044219970703
0;636.5077972412109;642.2048187255859
0;630.485710144043;630.3077392578125
0;631.5839233398438;629.463134765625
0;636.2922286987305;639.3799133300781
0;629.3213806152344;634.6563034057617
0;630.8578262329102;628.4736404418945
0;633.3769836425781;634.6551818847656
0;631.1500778198242;630.3295211791992
0;636.8150787353516;635.7927017211914
0;638.3675918579102;649.8514785766602
0;631.2230377197266;674.0530853271484
0;630.6069183349609;652.1106491088867
0;627.8878555297852;654.5683746337891
0;627.9982528686523;631.3569641113281
0;635.7093505859375;651.5759811401367
0;634.2713317871094;631.1471405029297
0;631.9283676147461;633.9143295288086
0;628.9034042358398;635.5113220214844
0;630.0929107666016;633.654182434082
0;631.6179580688477;631.8433837890625
0;638.3509292602539;634.3432312011719
0;628.6285705566406;626.0169525146484
0;620.2985916137695;616.8815078735352
0;635.7575454711914;634.4448165893555
0;624.6828231811523;625.3249282836914
0;627.7437973022461;626.0850372314453
0;628.1397857666016;630.2133331298828
0;626.6549377441406;623.5900573730469
0;623.1506958007812;631.8747787475586
0;629.3650283813477;640.2724609375
0;630.234001159668;628.601188659668
0;633.9580612182617;634.3685989379883
0;632.6786270141602;632.5704193115234
0;623.8287506103516;622.296501159668
0;625.8962478637695;625.8734588623047
0;621.6779327392578;620.0516052246094
0;624.7846374511719;625.3522186279297
0;634.4230041503906;631.6127014160156
0;629.6023635864258;631.1617431640625
0;629.7140121459961;627.2987670898438
0;624.225959777832;648.1462783813477
0;623.6045837402344;630.3297653198242
0;629.3254623413086;630.3201065063477
0;617.601921081543;614.9704971313477
0;628.5272903442383;655.9524765014648
0;627.2449417114258;634.0291213989258
0;631.0309448242188;630.5526428222656
0;632.5433959960938;637.3988494873047
0;619.8214111328125;618.2182159423828
0;625.1052703857422;625.7156829833984
0;630.0642242431641;627.5316925048828
0;628.0679016113281;627.3616256713867
0;626.1350936889648;623.3048629760742
0;627.8056335449219;624.5533218383789
0;626.0463562011719;628.053337097168
0;626.4419250488281;624.1497802734375
0;626.53759765625;624.6244659423828
0;621.8145904541016;618.5223541259766
0;624.4442749023438;626.352912902832
0;614.3785400390625;613.3164596557617
0;619.0636520385742;631.9401016235352
0;624.3290328979492;623.4320755004883
0;620.2372131347656;614.9726791381836
0;621.4521713256836;619.3920745849609
0;630.4328079223633;629.4553756713867
0;621.9849166870117;625.7149124145508
0;625.4659957885742;646.6849899291992
0;620.7237930297852;621.6644058227539
0;625.6185455322266;630.9154968261719
0;625.9162216186523;624.7732238769531
0;622.7093353271484;625.6067886352539
0;625.2847518920898;637.5113906860352
0;621.1876068115234;625.324592590332
0;628.4436721801758;629.5408706665039
0;621.6700973510742;622.9174346923828
0;623.8247299194336;635.6475601196289
0;619.6472930908203;617.1871032714844
0;626.2632751464844;623.9761428833008
0;618.3119659423828;620.4597778320312
0;619.0645065307617;630.6193618774414
0;615.2659378051758;615.169303894043
0;625.8858413696289;629.6697158813477
0;616.2856979370117;617.9322738647461
0;621.583251953125;622.7708358764648
0;616.0861663818359;623.366325378418
0;618.8669204711914;623.6833267211914
0;613.3594436645508;612.4132232666016
0;624.4655075073242;625.2097625732422
0;627.753791809082;624.8958511352539
0;622.5461883544922;634.5500640869141
0;622.070556640625;622.557975769043
0;615.7553405761719;622.2092361450195
0;621.9167251586914;626.0624160766602
0;618.6661758422852;621.8559494018555
0;620.9078826904297;620.718147277832
0;623.5828247070312;627.8205032348633
0;624.5703125;625.5839996337891
0;621.2145919799805;624.9616088867188
0;614.1557922363281;616.0348968505859
0;619.0556335449219;616.085319519043
0;623.0329055786133;621.6001205444336
0;621.2470474243164;618.5695495605469
0;617.1230163574219;625.666862487793
0;620.9221115112305;639.7929229736328
0;612.054801940918;610.0604705810547
0;612.8193206787109;610.4440765380859
0;621.8978652954102;619.9367370605469
0;617.5986175537109;615.7085037231445
0;618.3257217407227;616.3459091186523
0;625.3090133666992;631.8425369262695
0;618.4396286010742;616.8731536865234
0;624.5077438354492;633.5606307983398
0;621.2900009155273;621.3561935424805
0;622.6626586914062;622.8651809692383
0;623.8335952758789;622.0908584594727
0;611.2582244873047;608.5123748779297
0;618.0993041992188;627.8348159790039
0;615.9699249267578;614.9458465576172
0;610.0850982666016;610.4625244140625
0;617.719596862793;616.5431137084961
0;617.8843460083008;618.2371139526367
0;621.565071105957;623.9550170898438
0;622.9854965209961;628.4746704101562
0;616.7045440673828;621.3743591308594
0;620.8256378173828;625.8083267211914
0;613.4985275268555;614.259635925293
0;615.9569778442383;618.4523620605469
0;623.9310531616211;622.0052261352539
0;619.0837020874023;615.8818817138672
0;618.7126312255859;622.9767684936523
0;616.9214782714844;615.0045394897461
0;619.6310882568359;623.4324951171875
0;625.9634246826172;628.52197265625
0;612.5306167602539;609.7822570800781
